"EcoR_ID" "EcoR_Name" "NAME_ENGL" "disp_plot" "Coef_b" "Coef_q"
"297" 415 "Gulf_of_Venice_Drainages" "Slovenia" "0.5 km" -0.457276348792202 0.330945322880152
"298" 415 "Gulf_of_Venice_Drainages" "Slovenia" "1 km" -0.52568953962524 0.336877654137412
"299" 415 "Gulf_of_Venice_Drainages" "Slovenia" "2 km" -0.511138550357292 0.33766564851306
"300" 415 "Gulf_of_Venice_Drainages" "Slovenia" "5 km" -0.564309380496068 0.341710957989785
"301" 415 "Gulf_of_Venice_Drainages" "Slovenia" "10 km" -0.580746187255042 0.342389942105971
"302" 415 "Gulf_of_Venice_Drainages" "France" "0.001 km" -0.442646132737752 0.315797624733788
"303" 415 "Gulf_of_Venice_Drainages" "France" "0.1 km" -0.510835639657756 0.331838796211215
"304" 415 "Gulf_of_Venice_Drainages" "France" "0.5 km" -0.457276348792202 0.330945322880152
"305" 415 "Gulf_of_Venice_Drainages" "France" "1 km" -0.52568953962524 0.336877654137412
"306" 415 "Gulf_of_Venice_Drainages" "France" "2 km" -0.511138550357292 0.33766564851306
"307" 415 "Gulf_of_Venice_Drainages" "France" "5 km" -0.564309380496068 0.341710957989785
"308" 415 "Gulf_of_Venice_Drainages" "France" "10 km" -0.580746187255042 0.342389942105971
"309" 415 "Gulf_of_Venice_Drainages" "San Marino" "0.001 km" -0.442646132737752 0.315797624733788
"310" 415 "Gulf_of_Venice_Drainages" "San Marino" "0.1 km" -0.510835639657756 0.331838796211215
"311" 415 "Gulf_of_Venice_Drainages" "San Marino" "0.5 km" -0.457276348792202 0.330945322880152
"312" 415 "Gulf_of_Venice_Drainages" "San Marino" "1 km" -0.52568953962524 0.336877654137412
"313" 415 "Gulf_of_Venice_Drainages" "San Marino" "2 km" -0.511138550357292 0.33766564851306
"314" 415 "Gulf_of_Venice_Drainages" "San Marino" "5 km" -0.564309380496068 0.341710957989785
"315" 415 "Gulf_of_Venice_Drainages" "San Marino" "10 km" -0.580746187255042 0.342389942105971
"316" 414 "Eastern_Iberia" "Spain" "0.001 km" -0.459389534880741 0.318501409937393
"317" 414 "Eastern_Iberia" "Spain" "0.1 km" -0.558903940878585 0.33539031518563
"318" 414 "Eastern_Iberia" "Spain" "0.5 km" -0.595790532135963 0.338522785683988
"319" 414 "Eastern_Iberia" "Spain" "1 km" -0.556124540034267 0.339427584368139
"320" 414 "Eastern_Iberia" "Spain" "2 km" -0.526927887266467 0.339783224766987
"321" 414 "Eastern_Iberia" "Spain" "5 km" -0.496668033625259 0.341597224436692
"322" 414 "Eastern_Iberia" "Spain" "10 km" -0.593325152932419 0.345223547294726
"323" 414 "Eastern_Iberia" "France" "0.001 km" -0.459389534880741 0.318501409937393
"324" 414 "Eastern_Iberia" "France" "0.1 km" -0.558903940878585 0.33539031518563
"325" 414 "Eastern_Iberia" "France" "0.5 km" -0.595790532135963 0.338522785683988
"326" 414 "Eastern_Iberia" "France" "1 km" -0.556124540034267 0.339427584368139
"327" 414 "Eastern_Iberia" "France" "2 km" -0.526927887266467 0.339783224766987
"328" 414 "Eastern_Iberia" "France" "5 km" -0.496668033625259 0.341597224436692
"329" 414 "Eastern_Iberia" "France" "10 km" -0.593325152932419 0.345223547294726
"330" 414 "Eastern_Iberia" "Andorra" "0.001 km" -0.459389534880741 0.318501409937393
"331" 414 "Eastern_Iberia" "Andorra" "0.1 km" -0.558903940878585 0.33539031518563
"332" 414 "Eastern_Iberia" "Andorra" "0.5 km" -0.595790532135963 0.338522785683988
"333" 414 "Eastern_Iberia" "Andorra" "1 km" -0.556124540034267 0.339427584368139
"334" 414 "Eastern_Iberia" "Andorra" "2 km" -0.526927887266467 0.339783224766987
"335" 414 "Eastern_Iberia" "Andorra" "5 km" -0.496668033625259 0.341597224436692
"336" 414 "Eastern_Iberia" "Andorra" "10 km" -0.593325152932419 0.345223547294726
"337" 413 "Southern_Iberia" "Spain" "0.001 km" -0.548167432198957 0.322684721112791
"338" 413 "Southern_Iberia" "Spain" "0.1 km" -0.557055663281174 0.334691609072751
"339" 413 "Southern_Iberia" "Spain" "0.5 km" -0.529054032614358 0.336578385194257
"340" 413 "Southern_Iberia" "Spain" "1 km" -0.537447521048312 0.338694560936033
"341" 413 "Southern_Iberia" "Spain" "2 km" -0.507686368793037 0.33900867305928
"342" 413 "Southern_Iberia" "Spain" "5 km" -0.483553381652266 0.340256781543012
"343" 413 "Southern_Iberia" "Spain" "10 km" -0.621005375800888 0.344981147216477
"344" 413 "Southern_Iberia" "Portugal" "0.001 km" -0.548167432198957 0.322684721112791
"345" 413 "Southern_Iberia" "Portugal" "0.1 km" -0.557055663281174 0.334691609072751
"346" 413 "Southern_Iberia" "Portugal" "0.5 km" -0.529054032614358 0.336578385194257
"347" 413 "Southern_Iberia" "Portugal" "1 km" -0.537447521048312 0.338694560936033
"348" 413 "Southern_Iberia" "Portugal" "2 km" -0.507686368793037 0.33900867305928
"349" 413 "Southern_Iberia" "Portugal" "5 km" -0.483553381652266 0.340256781543012
"350" 413 "Southern_Iberia" "Portugal" "10 km" -0.621005375800888 0.344981147216477
"351" 409 "Lake_Onega_Lake_Ladoga" "Russian Federation" "0.001 km" -0.500640787129537 0.332637567850013
"352" 409 "Lake_Onega_Lake_Ladoga" "Russian Federation" "0.1 km" -0.623421098381013 0.341068589882794
"353" 409 "Lake_Onega_Lake_Ladoga" "Russian Federation" "0.5 km" -0.641835788897177 0.341955913697689
"354" 409 "Lake_Onega_Lake_Ladoga" "Russian Federation" "1 km" -0.663266385205878 0.344636806735664
"355" 409 "Lake_Onega_Lake_Ladoga" "Russian Federation" "2 km" -0.670363363139153 0.34555016975114
"356" 409 "Lake_Onega_Lake_Ladoga" "Russian Federation" "5 km" -0.741829286604043 0.347420908793122
"357" 409 "Lake_Onega_Lake_Ladoga" "Russian Federation" "10 km" -0.759421790640408 0.347638006662426
"358" 409 "Lake_Onega_Lake_Ladoga" "Finland" "0.001 km" -0.500640787129537 0.332637567850013
"359" 409 "Lake_Onega_Lake_Ladoga" "Finland" "0.1 km" -0.623421098381013 0.341068589882794
"360" 409 "Lake_Onega_Lake_Ladoga" "Finland" "0.5 km" -0.641835788897177 0.341955913697689
"361" 409 "Lake_Onega_Lake_Ladoga" "Finland" "1 km" -0.663266385205878 0.344636806735664
"362" 409 "Lake_Onega_Lake_Ladoga" "Finland" "2 km" -0.670363363139153 0.34555016975114
"363" 409 "Lake_Onega_Lake_Ladoga" "Finland" "5 km" -0.741829286604043 0.347420908793122
"364" 409 "Lake_Onega_Lake_Ladoga" "Finland" "10 km" -0.759421790640408 0.347638006662426
"365" 430 "Northern_Anatolia" "Turkey" "0.001 km" -0.477952797940164 0.319847171431621
"366" 430 "Northern_Anatolia" "Turkey" "0.1 km" -0.52380154097757 0.332280057548049
"367" 430 "Northern_Anatolia" "Turkey" "0.5 km" -0.530886333625707 0.334989102763717
"368" 430 "Northern_Anatolia" "Turkey" "1 km" -0.533567839111845 0.33797289511502
"369" 430 "Northern_Anatolia" "Turkey" "2 km" -0.555374808475943 0.340621749586027
"370" 430 "Northern_Anatolia" "Turkey" "5 km" -0.572755165416106 0.343505624302719
"371" 430 "Northern_Anatolia" "Turkey" "10 km" -0.600077152256903 0.344776308501664
"372" 416 "Italian_Peninsula_&_Islands" "Italy" "0.001 km" -0.28415905373378 0.304601446056327
"373" 416 "Italian_Peninsula_&_Islands" "Italy" "0.1 km" -0.407269577402743 0.326587430195581
"374" 416 "Italian_Peninsula_&_Islands" "Italy" "0.5 km" -0.516366956818007 0.33679363937473
"375" 416 "Italian_Peninsula_&_Islands" "Italy" "1 km" -0.497736689758768 0.338905203012378
"376" 416 "Italian_Peninsula_&_Islands" "Italy" "2 km" -0.556573009459901 0.342891571245789
"377" 416 "Italian_Peninsula_&_Islands" "Italy" "5 km" -0.517182636751602 0.34373268779108
"378" 416 "Italian_Peninsula_&_Islands" "Italy" "10 km" -0.54149709269776 0.344766803391721
"379" 416 "Italian_Peninsula_&_Islands" "France" "0.001 km" -0.28415905373378 0.304601446056327
"380" 416 "Italian_Peninsula_&_Islands" "France" "0.1 km" -0.407269577402743 0.326587430195581
"381" 416 "Italian_Peninsula_&_Islands" "France" "0.5 km" -0.516366956818007 0.33679363937473
"382" 416 "Italian_Peninsula_&_Islands" "France" "1 km" -0.497736689758768 0.338905203012378
"383" 416 "Italian_Peninsula_&_Islands" "France" "2 km" -0.556573009459901 0.342891571245789
"384" 416 "Italian_Peninsula_&_Islands" "France" "5 km" -0.517182636751602 0.34373268779108
"385" 416 "Italian_Peninsula_&_Islands" "France" "10 km" -0.54149709269776 0.344766803391721
"386" 412 "Western_Iberia" "Spain" "0.001 km" -0.594169705615016 0.329569718659148
"387" 412 "Western_Iberia" "Spain" "0.1 km" -0.712770240958259 0.341453824547542
"388" 412 "Western_Iberia" "Spain" "0.5 km" -0.724036204151016 0.344074938540144
"389" 412 "Western_Iberia" "Spain" "1 km" -0.719343423298517 0.345250879837558
"390" 412 "Western_Iberia" "Spain" "2 km" -0.749909147170902 0.347370410335589
"391" 412 "Western_Iberia" "Spain" "5 km" -0.714714914743838 0.347609704928743
"392" 412 "Western_Iberia" "Spain" "10 km" -0.724247205809832 0.348272150264118
"393" 412 "Western_Iberia" "Portugal" "0.001 km" -0.594169705615016 0.329569718659148
"394" 412 "Western_Iberia" "Portugal" "0.1 km" -0.712770240958259 0.341453824547542
"395" 412 "Western_Iberia" "Portugal" "0.5 km" -0.724036204151016 0.344074938540144
"396" 412 "Western_Iberia" "Portugal" "1 km" -0.719343423298517 0.345250879837558
"397" 412 "Western_Iberia" "Portugal" "2 km" -0.749909147170902 0.347370410335589
"398" 412 "Western_Iberia" "Portugal" "5 km" -0.714714914743838 0.347609704928743
"399" 412 "Western_Iberia" "Portugal" "10 km" -0.724247205809832 0.348272150264118
"400" 403 "Cantabric_Coast_Languedoc" "France" "0.001 km" -0.249584053592289 0.298548251523632
"401" 403 "Cantabric_Coast_Languedoc" "France" "0.1 km" -0.446247053582743 0.330626315906548
"402" 403 "Cantabric_Coast_Languedoc" "France" "0.5 km" -0.488239098791795 0.333894868667223
"403" 403 "Cantabric_Coast_Languedoc" "France" "1 km" -0.455893351427054 0.335245822383848
"404" 403 "Cantabric_Coast_Languedoc" "France" "2 km" -0.42459417097374 0.335492999945487
"405" 403 "Cantabric_Coast_Languedoc" "France" "5 km" -0.432882151615071 0.338052186048459
"406" 403 "Cantabric_Coast_Languedoc" "France" "10 km" -0.480041970843689 0.340352491432878
"407" 403 "Cantabric_Coast_Languedoc" "Spain" "0.001 km" -0.249584053592289 0.298548251523632
"408" 403 "Cantabric_Coast_Languedoc" "Spain" "0.1 km" -0.446247053582743 0.330626315906548
"409" 403 "Cantabric_Coast_Languedoc" "Spain" "0.5 km" -0.488239098791795 0.333894868667223
"410" 403 "Cantabric_Coast_Languedoc" "Spain" "1 km" -0.455893351427054 0.335245822383848
"411" 403 "Cantabric_Coast_Languedoc" "Spain" "2 km" -0.42459417097374 0.335492999945487
"412" 403 "Cantabric_Coast_Languedoc" "Spain" "5 km" -0.432882151615071 0.338052186048459
"413" 403 "Cantabric_Coast_Languedoc" "Spain" "10 km" -0.480041970843689 0.340352491432878
"414" 403 "Cantabric_Coast_Languedoc" "Andorra" "0.001 km" -0.249584053592289 0.298548251523632
"415" 403 "Cantabric_Coast_Languedoc" "Andorra" "0.1 km" -0.446247053582743 0.330626315906548
"416" 403 "Cantabric_Coast_Languedoc" "Andorra" "0.5 km" -0.488239098791795 0.333894868667223
"417" 403 "Cantabric_Coast_Languedoc" "Andorra" "1 km" -0.455893351427054 0.335245822383848
"418" 403 "Cantabric_Coast_Languedoc" "Andorra" "2 km" -0.42459417097374 0.335492999945487
"419" 403 "Cantabric_Coast_Languedoc" "Andorra" "5 km" -0.432882151615071 0.338052186048459
"420" 403 "Cantabric_Coast_Languedoc" "Andorra" "10 km" -0.480041970843689 0.340352491432878
"421" 427 "Don" "Russian Federation" "0.001 km" -0.334475625211568 0.30765821839599
"422" 427 "Don" "Russian Federation" "0.1 km" -0.373005185043648 0.323465622039883
"423" 427 "Don" "Russian Federation" "0.5 km" -0.440944955104321 0.332868015010966
"424" 427 "Don" "Russian Federation" "1 km" -0.424117526185243 0.335046176330897
"425" 427 "Don" "Russian Federation" "2 km" -0.40175273679438 0.336233090846927
"426" 427 "Don" "Russian Federation" "5 km" -0.41613192514063 0.338378746577896
"427" 427 "Don" "Russian Federation" "10 km" -0.43756811524291 0.339188464856081
"428" 427 "Don" "Ukraine" "0.001 km" -0.334475625211568 0.30765821839599
"429" 427 "Don" "Ukraine" "0.1 km" -0.373005185043648 0.323465622039883
"430" 427 "Don" "Ukraine" "0.5 km" -0.440944955104321 0.332868015010966
"431" 427 "Don" "Ukraine" "1 km" -0.424117526185243 0.335046176330897
"432" 427 "Don" "Ukraine" "2 km" -0.40175273679438 0.336233090846927
"433" 427 "Don" "Ukraine" "5 km" -0.41613192514063 0.338378746577896
"434" 427 "Don" "Ukraine" "10 km" -0.43756811524291 0.339188464856081
"435" 417 "Upper_Danube" "Czechia" "0.001 km" -0.454142798277764 0.317873632712371
"436" 417 "Upper_Danube" "Czechia" "0.1 km" -0.511787248036839 0.333621531675195
"437" 417 "Upper_Danube" "Czechia" "0.5 km" -0.550260454833195 0.337556144826437
"438" 417 "Upper_Danube" "Czechia" "1 km" -0.534317958477019 0.339657161008768
"439" 417 "Upper_Danube" "Czechia" "2 km" -0.528118058746324 0.341436325250905
"440" 417 "Upper_Danube" "Czechia" "5 km" -0.589551152698824 0.344984056098498
"441" 417 "Upper_Danube" "Czechia" "10 km" -0.576366763435819 0.344454261849349
"442" 417 "Upper_Danube" "Germany" "0.001 km" -0.454142798277764 0.317873632712371
"443" 417 "Upper_Danube" "Germany" "0.1 km" -0.511787248036839 0.333621531675195
"444" 417 "Upper_Danube" "Germany" "0.5 km" -0.550260454833195 0.337556144826437
"445" 417 "Upper_Danube" "Germany" "1 km" -0.534317958477019 0.339657161008768
"446" 417 "Upper_Danube" "Germany" "2 km" -0.528118058746324 0.341436325250905
"447" 417 "Upper_Danube" "Germany" "5 km" -0.589551152698824 0.344984056098498
"448" 417 "Upper_Danube" "Germany" "10 km" -0.576366763435819 0.344454261849349
"449" 417 "Upper_Danube" "Slovakia" "0.001 km" -0.454142798277764 0.317873632712371
"450" 417 "Upper_Danube" "Slovakia" "0.1 km" -0.511787248036839 0.333621531675195
"451" 417 "Upper_Danube" "Slovakia" "0.5 km" -0.550260454833195 0.337556144826437
"452" 417 "Upper_Danube" "Slovakia" "1 km" -0.534317958477019 0.339657161008768
"453" 417 "Upper_Danube" "Slovakia" "2 km" -0.528118058746324 0.341436325250905
"454" 417 "Upper_Danube" "Slovakia" "5 km" -0.589551152698824 0.344984056098498
"455" 417 "Upper_Danube" "Slovakia" "10 km" -0.576366763435819 0.344454261849349
"456" 417 "Upper_Danube" "Poland" "0.001 km" -0.454142798277764 0.317873632712371
"457" 417 "Upper_Danube" "Poland" "0.1 km" -0.511787248036839 0.333621531675195
"458" 417 "Upper_Danube" "Poland" "0.5 km" -0.550260454833195 0.337556144826437
"459" 417 "Upper_Danube" "Poland" "1 km" -0.534317958477019 0.339657161008768
"460" 417 "Upper_Danube" "Poland" "2 km" -0.528118058746324 0.341436325250905
"461" 417 "Upper_Danube" "Poland" "5 km" -0.589551152698824 0.344984056098498
"462" 417 "Upper_Danube" "Poland" "10 km" -0.576366763435819 0.344454261849349
"463" 417 "Upper_Danube" "Austria" "0.001 km" -0.454142798277764 0.317873632712371
"464" 417 "Upper_Danube" "Austria" "0.1 km" -0.511787248036839 0.333621531675195
"465" 417 "Upper_Danube" "Austria" "0.5 km" -0.550260454833195 0.337556144826437
"466" 417 "Upper_Danube" "Austria" "1 km" -0.534317958477019 0.339657161008768
"467" 417 "Upper_Danube" "Austria" "2 km" -0.528118058746324 0.341436325250905
"468" 417 "Upper_Danube" "Austria" "5 km" -0.589551152698824 0.344984056098498
"469" 417 "Upper_Danube" "Austria" "10 km" -0.576366763435819 0.344454261849349
"470" 417 "Upper_Danube" "Hungary" "0.001 km" -0.454142798277764 0.317873632712371
"471" 417 "Upper_Danube" "Hungary" "0.1 km" -0.511787248036839 0.333621531675195
"472" 417 "Upper_Danube" "Hungary" "0.5 km" -0.550260454833195 0.337556144826437
"473" 417 "Upper_Danube" "Hungary" "1 km" -0.534317958477019 0.339657161008768
"474" 417 "Upper_Danube" "Hungary" "2 km" -0.528118058746324 0.341436325250905
"475" 417 "Upper_Danube" "Hungary" "5 km" -0.589551152698824 0.344984056098498
"476" 417 "Upper_Danube" "Hungary" "10 km" -0.576366763435819 0.344454261849349
"477" 417 "Upper_Danube" "Switzerland" "0.001 km" -0.454142798277764 0.317873632712371
"478" 417 "Upper_Danube" "Switzerland" "0.1 km" -0.511787248036839 0.333621531675195
"479" 417 "Upper_Danube" "Switzerland" "0.5 km" -0.550260454833195 0.337556144826437
"480" 417 "Upper_Danube" "Switzerland" "1 km" -0.534317958477019 0.339657161008768
"481" 417 "Upper_Danube" "Switzerland" "2 km" -0.528118058746324 0.341436325250905
"482" 417 "Upper_Danube" "Switzerland" "5 km" -0.589551152698824 0.344984056098498
"483" 417 "Upper_Danube" "Switzerland" "10 km" -0.576366763435819 0.344454261849349
"484" 417 "Upper_Danube" "Slovenia" "0.001 km" -0.454142798277764 0.317873632712371
"485" 417 "Upper_Danube" "Slovenia" "0.1 km" -0.511787248036839 0.333621531675195
"486" 417 "Upper_Danube" "Slovenia" "0.5 km" -0.550260454833195 0.337556144826437
"487" 417 "Upper_Danube" "Slovenia" "1 km" -0.534317958477019 0.339657161008768
"488" 417 "Upper_Danube" "Slovenia" "2 km" -0.528118058746324 0.341436325250905
"489" 417 "Upper_Danube" "Slovenia" "5 km" -0.589551152698824 0.344984056098498
"490" 417 "Upper_Danube" "Slovenia" "10 km" -0.576366763435819 0.344454261849349
"491" 417 "Upper_Danube" "Italy" "0.001 km" -0.454142798277764 0.317873632712371
"492" 417 "Upper_Danube" "Italy" "0.1 km" -0.511787248036839 0.333621531675195
"493" 417 "Upper_Danube" "Italy" "0.5 km" -0.550260454833195 0.337556144826437
"494" 417 "Upper_Danube" "Italy" "1 km" -0.534317958477019 0.339657161008768
"495" 417 "Upper_Danube" "Italy" "2 km" -0.528118058746324 0.341436325250905
"496" 417 "Upper_Danube" "Italy" "5 km" -0.589551152698824 0.344984056098498
"497" 417 "Upper_Danube" "Italy" "10 km" -0.576366763435819 0.344454261849349
"498" 417 "Upper_Danube" "Croatia" "0.001 km" -0.454142798277764 0.317873632712371
"499" 417 "Upper_Danube" "Croatia" "0.1 km" -0.511787248036839 0.333621531675195
"500" 417 "Upper_Danube" "Croatia" "0.5 km" -0.550260454833195 0.337556144826437
"501" 417 "Upper_Danube" "Croatia" "1 km" -0.534317958477019 0.339657161008768
"502" 417 "Upper_Danube" "Croatia" "2 km" -0.528118058746324 0.341436325250905
"503" 417 "Upper_Danube" "Croatia" "5 km" -0.589551152698824 0.344984056098498
"504" 417 "Upper_Danube" "Croatia" "10 km" -0.576366763435819 0.344454261849349
"505" 417 "Upper_Danube" "Serbia" "0.001 km" -0.454142798277764 0.317873632712371
"506" 417 "Upper_Danube" "Serbia" "0.1 km" -0.511787248036839 0.333621531675195
"507" 417 "Upper_Danube" "Serbia" "0.5 km" -0.550260454833195 0.337556144826437
"508" 417 "Upper_Danube" "Serbia" "1 km" -0.534317958477019 0.339657161008768
"509" 417 "Upper_Danube" "Serbia" "2 km" -0.528118058746324 0.341436325250905
"510" 417 "Upper_Danube" "Serbia" "5 km" -0.589551152698824 0.344984056098498
"511" 417 "Upper_Danube" "Serbia" "10 km" -0.576366763435819 0.344454261849349
"512" 402 "Northern_British_Isles" "United Kingdom" "0.001 km" -0.371314677589019 0.31623976657516
"513" 402 "Northern_British_Isles" "United Kingdom" "0.1 km" -0.452410173027882 0.327746315378351
"514" 402 "Northern_British_Isles" "United Kingdom" "0.5 km" -0.552249883622723 0.339244454823814
"515" 402 "Northern_British_Isles" "United Kingdom" "1 km" -0.515548597236627 0.340090336477384
"516" 402 "Northern_British_Isles" "United Kingdom" "2 km" -0.478966665210395 0.3417649675103
"517" 402 "Northern_British_Isles" "United Kingdom" "5 km" -0.472352759965843 0.342974074303083
"518" 402 "Northern_British_Isles" "United Kingdom" "10 km" -0.495299112729084 0.34350305320097
"519" 402 "Northern_British_Isles" "Ireland" "0.001 km" -0.371314677589019 0.31623976657516
"520" 402 "Northern_British_Isles" "Ireland" "0.1 km" -0.452410173027882 0.327746315378351
"521" 402 "Northern_British_Isles" "Ireland" "0.5 km" -0.552249883622723 0.339244454823814
"522" 402 "Northern_British_Isles" "Ireland" "1 km" -0.515548597236627 0.340090336477384
"523" 402 "Northern_British_Isles" "Ireland" "2 km" -0.478966665210395 0.3417649675103
"524" 402 "Northern_British_Isles" "Ireland" "5 km" -0.472352759965843 0.342974074303083
"525" 402 "Northern_British_Isles" "Ireland" "10 km" -0.495299112729084 0.34350305320097
"526" 402 "Northern_British_Isles" "Isle of Man" "0.001 km" -0.371314677589019 0.31623976657516
"527" 402 "Northern_British_Isles" "Isle of Man" "0.1 km" -0.452410173027882 0.327746315378351
"528" 402 "Northern_British_Isles" "Isle of Man" "0.5 km" -0.552249883622723 0.339244454823814
"529" 402 "Northern_British_Isles" "Isle of Man" "1 km" -0.515548597236627 0.340090336477384
"530" 402 "Northern_British_Isles" "Isle of Man" "2 km" -0.478966665210395 0.3417649675103
"531" 402 "Northern_British_Isles" "Isle of Man" "5 km" -0.472352759965843 0.342974074303083
"532" 402 "Northern_British_Isles" "Isle of Man" "10 km" -0.495299112729084 0.34350305320097
"533" 405 "Norwegian_Sea_Drainages" "Norway" "0.001 km" -0.498652353046716 0.332998144052644
"534" 405 "Norwegian_Sea_Drainages" "Norway" "0.1 km" -0.577930925849485 0.340122795646364
"535" 405 "Norwegian_Sea_Drainages" "Norway" "0.5 km" -0.657706627190298 0.345613848018421
"536" 405 "Norwegian_Sea_Drainages" "Norway" "1 km" -0.631701677844716 0.346085338692368
"537" 405 "Norwegian_Sea_Drainages" "Norway" "2 km" -0.565699528435448 0.346051912058002
"538" 405 "Norwegian_Sea_Drainages" "Norway" "5 km" -0.616322843007097 0.348001122335815
"539" 405 "Norwegian_Sea_Drainages" "Norway" "10 km" -0.602450994684946 0.347674930584904
"540" 405 "Norwegian_Sea_Drainages" "Sweden" "0.001 km" -0.498652353046716 0.332998144052644
"541" 405 "Norwegian_Sea_Drainages" "Sweden" "0.1 km" -0.577930925849485 0.340122795646364
"542" 405 "Norwegian_Sea_Drainages" "Sweden" "0.5 km" -0.657706627190298 0.345613848018421
"543" 405 "Norwegian_Sea_Drainages" "Sweden" "1 km" -0.631701677844716 0.346085338692368
"544" 405 "Norwegian_Sea_Drainages" "Sweden" "2 km" -0.565699528435448 0.346051912058002
"545" 405 "Norwegian_Sea_Drainages" "Sweden" "5 km" -0.616322843007097 0.348001122335815
"546" 405 "Norwegian_Sea_Drainages" "Sweden" "10 km" -0.602450994684946 0.347674930584904
"547" 405 "Norwegian_Sea_Drainages" "Finland" "0.001 km" -0.498652353046716 0.332998144052644
"548" 405 "Norwegian_Sea_Drainages" "Finland" "0.1 km" -0.577930925849485 0.340122795646364
"549" 405 "Norwegian_Sea_Drainages" "Finland" "0.5 km" -0.657706627190298 0.345613848018421
"550" 405 "Norwegian_Sea_Drainages" "Finland" "1 km" -0.631701677844716 0.346085338692368
"551" 405 "Norwegian_Sea_Drainages" "Finland" "2 km" -0.565699528435448 0.346051912058002
"552" 405 "Norwegian_Sea_Drainages" "Finland" "5 km" -0.616322843007097 0.348001122335815
"553" 405 "Norwegian_Sea_Drainages" "Finland" "10 km" -0.602450994684946 0.347674930584904
"554" 410 "Volga_Ural" "Russian Federation" "0.001 km" -0.392906813306589 0.312844760111906
"555" 410 "Volga_Ural" "Russian Federation" "0.1 km" -0.511103213288071 0.327049350068976
"556" 410 "Volga_Ural" "Russian Federation" "0.5 km" -0.524651766221453 0.332246863373674
"557" 410 "Volga_Ural" "Russian Federation" "1 km" -0.544784645946906 0.336025255209291
"558" 410 "Volga_Ural" "Russian Federation" "2 km" -0.52053123984533 0.337379021794205
"559" 410 "Volga_Ural" "Russian Federation" "5 km" -0.586988149308272 0.341075475291767
"560" 410 "Volga_Ural" "Russian Federation" "10 km" -0.596006202783502 0.341509840048035
"561" 408 "Southern_Baltic_Lowlands" "Russian Federation" "0.001 km" -0.406508584718521 0.3188936725479
"562" 408 "Southern_Baltic_Lowlands" "Russian Federation" "0.1 km" -0.480369654431747 0.330927981852554
"563" 408 "Southern_Baltic_Lowlands" "Russian Federation" "0.5 km" -0.578387755136461 0.338210013620435
"564" 408 "Southern_Baltic_Lowlands" "Russian Federation" "1 km" -0.521210099681653 0.338475460979681
"565" 408 "Southern_Baltic_Lowlands" "Russian Federation" "2 km" -0.572339908659913 0.342338806198006
"566" 408 "Southern_Baltic_Lowlands" "Russian Federation" "5 km" -0.603887271483596 0.344610808663157
"567" 408 "Southern_Baltic_Lowlands" "Russian Federation" "10 km" -0.588263569046863 0.343886790585266
"568" 408 "Southern_Baltic_Lowlands" "Estonia" "0.001 km" -0.406508584718521 0.3188936725479
"569" 408 "Southern_Baltic_Lowlands" "Estonia" "0.1 km" -0.480369654431747 0.330927981852554
"570" 408 "Southern_Baltic_Lowlands" "Estonia" "0.5 km" -0.578387755136461 0.338210013620435
"571" 408 "Southern_Baltic_Lowlands" "Estonia" "1 km" -0.521210099681653 0.338475460979681
"572" 408 "Southern_Baltic_Lowlands" "Estonia" "2 km" -0.572339908659913 0.342338806198006
"573" 408 "Southern_Baltic_Lowlands" "Estonia" "5 km" -0.603887271483596 0.344610808663157
"574" 408 "Southern_Baltic_Lowlands" "Estonia" "10 km" -0.588263569046863 0.343886790585266
"575" 408 "Southern_Baltic_Lowlands" "Latvia" "0.001 km" -0.406508584718521 0.3188936725479
"576" 408 "Southern_Baltic_Lowlands" "Latvia" "0.1 km" -0.480369654431747 0.330927981852554
"577" 408 "Southern_Baltic_Lowlands" "Latvia" "0.5 km" -0.578387755136461 0.338210013620435
"578" 408 "Southern_Baltic_Lowlands" "Latvia" "1 km" -0.521210099681653 0.338475460979681
"579" 408 "Southern_Baltic_Lowlands" "Latvia" "2 km" -0.572339908659913 0.342338806198006
"580" 408 "Southern_Baltic_Lowlands" "Latvia" "5 km" -0.603887271483596 0.344610808663157
"581" 408 "Southern_Baltic_Lowlands" "Latvia" "10 km" -0.588263569046863 0.343886790585266
"582" 408 "Southern_Baltic_Lowlands" "Lithuania" "0.001 km" -0.406508584718521 0.3188936725479
"583" 408 "Southern_Baltic_Lowlands" "Lithuania" "0.1 km" -0.480369654431747 0.330927981852554
"584" 408 "Southern_Baltic_Lowlands" "Lithuania" "0.5 km" -0.578387755136461 0.338210013620435
"585" 408 "Southern_Baltic_Lowlands" "Lithuania" "1 km" -0.521210099681653 0.338475460979681
"586" 408 "Southern_Baltic_Lowlands" "Lithuania" "2 km" -0.572339908659913 0.342338806198006
"587" 408 "Southern_Baltic_Lowlands" "Lithuania" "5 km" -0.603887271483596 0.344610808663157
"588" 408 "Southern_Baltic_Lowlands" "Lithuania" "10 km" -0.588263569046863 0.343886790585266
"589" 408 "Southern_Baltic_Lowlands" "Belarus" "0.001 km" -0.406508584718521 0.3188936725479
"590" 408 "Southern_Baltic_Lowlands" "Belarus" "0.1 km" -0.480369654431747 0.330927981852554
"591" 408 "Southern_Baltic_Lowlands" "Belarus" "0.5 km" -0.578387755136461 0.338210013620435
"592" 408 "Southern_Baltic_Lowlands" "Belarus" "1 km" -0.521210099681653 0.338475460979681
