"EcoR_ID" "EcoR_Name" "NAME_ENGL" "disp_plot" "Coef_b" "Coef_q"
"70" 441 "Lower_Tigris_&_Euphrates" "Turkey" "10 km" -0.756066254515543 0.347874851934136
"71" 441 "Lower_Tigris_&_Euphrates" "Syria" "0.001 km" -0.610149484924916 0.341260008287214
"72" 441 "Lower_Tigris_&_Euphrates" "Syria" "0.1 km" -0.752747112967882 0.347341336657105
"73" 441 "Lower_Tigris_&_Euphrates" "Syria" "0.5 km" -0.503598603787162 0.338283262408458
"74" 441 "Lower_Tigris_&_Euphrates" "Syria" "1 km" -0.712258031557869 0.346395739828414
"75" 441 "Lower_Tigris_&_Euphrates" "Syria" "2 km" -0.767244571507552 0.347284393833186
"76" 441 "Lower_Tigris_&_Euphrates" "Syria" "5 km" -0.860164198979603 0.350511945440731
"77" 441 "Lower_Tigris_&_Euphrates" "Syria" "10 km" -0.756066254515543 0.347874851934136
"78" 426 "Crimea_Peninsula" "Ukraine" "0.001 km" -0.43476556880986 0.323690722618585
"79" 426 "Crimea_Peninsula" "Ukraine" "0.1 km" -0.617455066980591 0.339778530373756
"80" 426 "Crimea_Peninsula" "Ukraine" "0.5 km" -0.673775599076171 0.342319946784856
"81" 426 "Crimea_Peninsula" "Ukraine" "1 km" -0.572228331868397 0.341653051640223
"82" 426 "Crimea_Peninsula" "Ukraine" "2 km" -0.577270082991836 0.342549035664292
"83" 426 "Crimea_Peninsula" "Ukraine" "5 km" -0.581573506137403 0.343592140496174
"84" 426 "Crimea_Peninsula" "Ukraine" "10 km" -0.661322939923828 0.346787870815401
"85" 421 "Ionian_Drainages" "Greece" "0.001 km" -0.341033461962852 0.320332844069256
"86" 421 "Ionian_Drainages" "Greece" "0.1 km" -0.52137499539612 0.335801552484921
"87" 421 "Ionian_Drainages" "Greece" "0.5 km" -0.472252328552191 0.337001535390462
"88" 421 "Ionian_Drainages" "Greece" "1 km" -0.513336874648401 0.340506637976404
"89" 421 "Ionian_Drainages" "Greece" "2 km" -0.460039903340221 0.338857021728466
"90" 421 "Ionian_Drainages" "Greece" "5 km" -0.414741095334529 0.339035901740155
"91" 421 "Ionian_Drainages" "Greece" "10 km" -0.459891184546026 0.341791502949464
"92" 420 "Southeast_Adriatic_Drainages" "Montenegro" "0.001 km" -0.726877668390168 0.333225196219019
"93" 420 "Southeast_Adriatic_Drainages" "Montenegro" "0.1 km" -0.766339544327578 0.339597075285119
"94" 420 "Southeast_Adriatic_Drainages" "Montenegro" "0.5 km" -0.727596744108918 0.340327428657117
"95" 420 "Southeast_Adriatic_Drainages" "Montenegro" "1 km" -0.791971449356332 0.343435778520344
"96" 420 "Southeast_Adriatic_Drainages" "Montenegro" "2 km" -0.785759253064135 0.34437308093052
"97" 420 "Southeast_Adriatic_Drainages" "Montenegro" "5 km" -0.835105754004978 0.347123324129059
"98" 420 "Southeast_Adriatic_Drainages" "Montenegro" "10 km" -0.827224223195709 0.34783938192555
"99" 420 "Southeast_Adriatic_Drainages" "Serbia" "0.001 km" -0.726877668390168 0.333225196219019
"100" 420 "Southeast_Adriatic_Drainages" "Serbia" "0.1 km" -0.766339544327578 0.339597075285119
"101" 420 "Southeast_Adriatic_Drainages" "Serbia" "0.5 km" -0.727596744108918 0.340327428657117
"102" 420 "Southeast_Adriatic_Drainages" "Serbia" "1 km" -0.791971449356332 0.343435778520344
